Student_ID,Age,Gender,Grade,Section,Math_Score,Science_Score,English_Score,Social_Score,Computer_Score,Attendance_Percentage,Study_Hours,Homework_Completion,Parent_Education,Family_Income,Transport_Mode,Distance_from_School_km,Extra_Curricular,Sports_Participation,Discipline_Record,Library_Usage,Internet_Access,Online_Class_Attendance,Health_Issues,Scholarship,Exam_Stress_Level,Teacher_Feedback,Peer_Interaction,Result_Status
2759,7,Female,9,A,45,82,87,47,75,74,1,Yes,Post Graduate,76281,Van,2.65,Dance,No,Good,High,Yes,Regular,Minor,Yes,Low,Average,Medium,Pass
2760,13,Female,4,B,45,57,87,35,36,66,7,No,High School,77248,Cycle,6.77,None,Yes,Good,Low,Yes,Irregular,None,Yes,Medium,Excellent,High,Fail
2761,17,Female,9,B,72,91,61,38,67,76,4,Yes,Graduate,93417,Bus,5.28,None,No,Good,Medium,No,Regular,None,No,High,Excellent,Medium,Pass
2762,17,Male,4,D,39,55,53,66,75,77,4,No,Graduate,50103,Van,0.54,Music,No,Good,Medium,Yes,Regular,Chronic,No,High,Good,Low,Fail
2763,12,Female,5,A,46,74,58,60,42,76,1,No,Post Graduate,80810,Cycle,19.72,Music,No,Good,High,Yes,Irregular,None,No,High,Good,High,Pass
2764,12,Female,9,C,89,57,73,46,45,67,1,Yes,Post Graduate,25235,Van,7.24,Dance,Yes,Average,High,Yes,Irregular,None,Yes,Medium,Average,Medium,Pass
2765,16,Female,5,B,79,45,50,46,54,98,7,Yes,High School,19969,Walk,9.26,None,No,Poor,High,No,Irregular,None,No,Low,Average,Low,Fail
2766,5,Male,2,D,50,66,59,35,67,94,6,No,High School,80521,Van,3.29,Sports,Yes,Average,High,No,Irregular,Minor,No,Medium,Average,High,Pass
2767,16,Male,12,D,94,89,50,72,47,67,4,No,High School,29420,Cycle,19.12,Music,No,Poor,Medium,No,Irregular,None,No,Low,Good,High,Fail
2768,11,Female,1,A,71,78,64,67,83,70,5,No,High School,97030,Van,17.51,Dance,No,Poor,Low,No,Regular,Minor,Yes,Low,Good,Medium,Fail
2769,17,Female,2,D,99,91,36,80,88,69,2,Yes,Graduate,94405,Cycle,8.73,Sports,No,Poor,Medium,No,Regular,Chronic,No,Medium,Good,Medium,Fail
2770,14,Female,10,D,79,60,50,74,49,98,4,Yes,High School,19252,Bus,2.86,Music,Yes,Average,Medium,Yes,Regular,Chronic,Yes,High,Average,Low,Fail
2771,12,Male,2,D,54,82,75,75,41,92,2,No,Post Graduate,74104,Van,4.17,Dance,No,Good,High,Yes,Irregular,Minor,Yes,Medium,Good,Low,Fail
2772,13,Male,9,D,81,52,69,91,45,66,2,Yes,Graduate,38106,Van,14.57,Sports,Yes,Poor,Low,No,Regular,Chronic,Yes,Low,Average,High,Pass
2773,12,Male,2,C,94,73,95,62,41,83,2,Yes,Post Graduate,68767,Walk,18.43,None,Yes,Good,High,Yes,Regular,Minor,Yes,Medium,Excellent,Medium,Fail
2774,11,Female,11,D,46,39,73,76,78,71,7,No,Graduate,58145,Walk,4.87,Dance,Yes,Good,Low,Yes,Regular,Chronic,No,Low,Excellent,High,Pass
2775,11,Female,8,C,61,51,48,88,95,66,2,No,Graduate,57105,Bus,17.77,None,No,Poor,Low,No,Irregular,Chronic,Yes,Medium,Good,Low,Fail
2776,15,Female,1,A,95,83,92,42,93,86,4,No,Post Graduate,35067,Cycle,15.17,Dance,No,Good,Low,Yes,Regular,None,Yes,Medium,Good,High,Pass
2777,13,Female,7,B,72,78,48,78,40,83,1,Yes,High School,90958,Cycle,19.86,Sports,No,Good,Low,No,Regular,Chronic,Yes,Low,Good,Medium,Pass
2778,10,Male,3,D,66,36,45,74,66,79,1,Yes,High School,91949,Van,19.1,Sports,No,Poor,Low,No,Irregular,Minor,No,Medium,Good,Medium,Pass
2779,12,Female,1,D,57,95,49,55,98,64,2,Yes,Graduate,90195,Walk,13.78,Dance,No,Poor,Low,No,Irregular,Minor,No,Medium,Excellent,Medium,Pass
2780,12,Male,8,B,51,77,97,66,59,93,1,Yes,Post Graduate,22088,Walk,4.83,Music,Yes,Average,High,No,Irregular,None,No,Low,Average,Medium,Fail
2781,5,Female,8,C,39,52,53,70,55,94,1,No,Graduate,67247,Cycle,5.82,None,No,Average,Medium,Yes,Irregular,Minor,Yes,High,Excellent,High,Pass
2782,16,Female,2,D,97,62,52,96,73,90,6,Yes,High School,56349,Van,19.62,Sports,Yes,Good,High,Yes,Irregular,None,Yes,Medium,Excellent,Medium,Pass
2783,10,Male,8,D,72,79,41,95,75,64,6,Yes,Post Graduate,64865,Walk,4.75,Music,No,Poor,Medium,Yes,Irregular,None,No,High,Average,Medium,Pass
2784,14,Female,5,C,98,44,47,73,65,70,4,No,Graduate,45290,Bus,15.45,Sports,Yes,Poor,Medium,No,Irregular,Chronic,No,Low,Good,High,Fail
2785,7,Female,8,B,44,93,78,51,96,88,4,No,High School,89467,Cycle,11.52,None,No,Poor,Low,No,Irregular,Chronic,No,Medium,Good,Low,Fail
2786,14,Female,5,C,69,57,73,57,82,78,5,Yes,Graduate,74329,Bus,9.63,Sports,Yes,Average,Medium,No,Irregular,None,No,High,Good,Medium,Pass
2787,15,Male,12,B,67,74,56,56,65,93,2,No,Graduate,91877,Walk,2.45,Music,Yes,Poor,Low,No,Regular,Chronic,No,High,Excellent,Low,Fail
2788,7,Male,10,A,91,38,80,99,58,81,6,Yes,Graduate,73927,Van,6.1,Sports,No,Average,High,No,Irregular,Minor,No,Medium,Good,Low,Fail
2789,17,Female,9,B,94,61,93,83,75,93,3,Yes,Post Graduate,25310,Cycle,3.92,Music,No,Average,Low,Yes,Regular,Chronic,Yes,Low,Excellent,Medium,Fail
2790,14,Male,11,C,68,73,93,77,61,65,6,No,Graduate,59103,Cycle,3.01,Dance,No,Good,Low,No,Irregular,Minor,No,Medium,Good,High,Fail
2791,7,Male,1,A,73,79,67,86,59,90,1,No,Graduate,77667,Walk,6.16,Dance,Yes,Poor,Low,No,Regular,Chronic,No,Low,Good,High,Pass
2792,7,Female,4,D,89,80,80,36,43,80,5,No,Graduate,53912,Van,18.28,Sports,Yes,Average,Low,Yes,Regular,None,Yes,Low,Average,High,Pass
2793,16,Male,4,A,73,88,92,70,87,89,2,No,Graduate,70881,Van,18.9,Sports,No,Poor,Low,Yes,Regular,Chronic,No,High,Good,Low,Pass
2794,11,Male,9,B,59,35,90,77,84,89,2,No,Graduate,11965,Cycle,4.2,Music,No,Good,Medium,Yes,Regular,None,Yes,Low,Average,Low,Fail
2795,8,Male,11,C,45,63,41,39,76,64,5,No,High School,70824,Walk,5.0,Sports,Yes,Average,Medium,Yes,Irregular,Minor,No,Medium,Excellent,Low,Pass
2796,13,Female,9,C,77,65,44,74,37,89,1,Yes,Post Graduate,18838,Bus,15.0,Dance,No,Good,High,Yes,Regular,None,Yes,Medium,Good,Medium,Pass
2797,9,Male,8,A,84,58,62,72,82,67,7,Yes,Post Graduate,75900,Van,14.4,Sports,No,Average,High,Yes,Irregular,None,No,Low,Average,High,Pass
2798,7,Female,8,D,72,46,41,93,89,89,6,Yes,Graduate,27308,Bus,5.4,None,Yes,Poor,High,No,Regular,None,Yes,High,Excellent,High,Fail
2799,12,Female,12,C,55,51,91,46,70,61,5,Yes,High School,59003,Cycle,13.79,Music,Yes,Average,Medium,Yes,Irregular,Minor,No,High,Good,High,Fail
2800,16,Female,5,A,58,57,49,92,73,88,3,No,Graduate,43604,Cycle,6.42,Sports,Yes,Good,Low,No,Irregular,None,No,Low,Average,Low,Fail
2801,11,Male,1,A,91,47,51,90,82,66,1,Yes,High School,42984,Walk,7.0,Sports,Yes,Poor,Medium,Yes,Regular,Chronic,Yes,High,Good,Low,Fail
2802,13,Male,11,C,86,67,49,45,87,91,1,No,Graduate,35935,Cycle,12.16,Sports,No,Good,Medium,Yes,Irregular,Minor,Yes,Low,Average,Low,Pass
2803,10,Female,12,C,50,60,78,89,50,85,2,Yes,Graduate,86274,Cycle,0.94,None,No,Average,High,Yes,Regular,Minor,No,Low,Good,Low,Fail
2804,8,Male,7,B,36,76,78,48,86,67,1,No,Post Graduate,60365,Van,19.95,Sports,Yes,Good,Medium,No,Irregular,Chronic,Yes,High,Good,High,Pass
2805,7,Female,11,A,93,51,89,82,82,76,1,Yes,High School,73900,Bus,15.75,Sports,No,Poor,Low,Yes,Irregular,None,Yes,Medium,Good,High,Fail
2806,15,Male,4,A,75,78,72,52,63,70,2,No,Graduate,71777,Cycle,19.15,Music,No,Average,High,Yes,Irregular,Minor,Yes,Medium,Excellent,Medium,Fail
2807,10,Male,12,C,45,84,53,75,72,74,5,No,Graduate,66917,Walk,1.63,None,No,Poor,High,Yes,Irregular,None,No,Low,Good,High,Fail
2808,11,Male,9,B,93,66,96,91,88,73,7,Yes,Post Graduate,29766,Bus,12.96,None,Yes,Poor,Low,Yes,Irregular,Minor,Yes,High,Excellent,Medium,Pass
2809,14,Female,10,A,65,65,61,71,83,80,1,No,High School,90357,Bus,18.86,None,Yes,Average,Low,Yes,Irregular,Chronic,Yes,Low,Average,Low,Fail
2810,7,Female,4,C,77,99,43,46,70,75,5,No,Graduate,11002,Bus,18.84,Dance,No,Good,Medium,No,Regular,None,No,Medium,Good,Medium,Pass
2811,5,Male,8,D,87,37,84,50,41,68,3,Yes,Graduate,36485,Walk,15.59,Music,Yes,Average,Low,Yes,Regular,Minor,No,Medium,Good,Low,Fail
2812,5,Male,3,C,69,62,42,39,92,87,6,No,Graduate,16795,Walk,5.06,Dance,Yes,Poor,Low,No,Irregular,None,No,High,Excellent,Medium,Pass
2813,9,Male,3,D,89,96,57,82,35,93,6,Yes,Post Graduate,64326,Bus,4.49,None,No,Good,High,No,Irregular,Minor,Yes,Medium,Excellent,Medium,Fail
2814,14,Male,4,C,49,39,76,80,53,62,6,Yes,Graduate,23215,Walk,7.41,None,No,Average,Medium,Yes,Regular,Minor,Yes,Medium,Good,High,Fail
2815,10,Male,3,D,84,44,37,90,38,81,4,Yes,Graduate,77182,Walk,10.89,Music,Yes,Poor,Medium,No,Irregular,None,No,High,Excellent,High,Pass
2816,11,Male,7,A,97,82,45,70,81,87,4,No,Graduate,99981,Van,13.42,Dance,No,Poor,High,No,Irregular,None,Yes,High,Excellent,High,Fail
2817,13,Male,8,D,88,76,42,36,66,62,4,Yes,High School,58395,Cycle,4.75,Music,Yes,Good,Medium,Yes,Regular,Chronic,No,High,Excellent,Medium,Fail
2818,12,Female,10,A,60,40,59,94,63,64,3,Yes,Graduate,54487,Walk,18.32,Dance,No,Average,Medium,Yes,Regular,Minor,No,Low,Excellent,Low,Fail
2819,11,Female,10,C,57,62,49,84,99,60,4,No,Graduate,27038,Cycle,2.01,Music,No,Poor,Low,No,Irregular,None,No,High,Excellent,Low,Fail
2820,14,Male,11,C,87,81,50,45,92,79,7,No,Graduate,40223,Bus,6.72,None,No,Poor,Medium,Yes,Irregular,None,No,Medium,Excellent,High,Pass
2821,10,Female,7,C,50,40,94,52,82,61,7,No,Graduate,83238,Walk,18.27,Sports,No,Poor,Low,No,Regular,Chronic,No,Low,Good,Low,Fail
2822,17,Female,10,C,56,56,70,98,71,63,2,No,High School,94175,Bus,6.46,Sports,No,Good,High,No,Irregular,None,Yes,Medium,Excellent,Medium,Pass
2823,9,Male,12,A,71,45,57,93,93,85,4,No,Post Graduate,79762,Bus,12.87,Dance,Yes,Poor,Low,No,Regular,Chronic,Yes,Low,Average,Low,Fail
2824,9,Female,11,D,57,72,73,99,71,84,1,Yes,High School,78888,Bus,6.0,Music,Yes,Good,High,No,Regular,Minor,No,High,Excellent,Low,Pass
2825,12,Male,3,A,96,51,86,65,54,68,5,Yes,Graduate,17636,Van,11.95,None,Yes,Average,Medium,Yes,Irregular,Chronic,No,Medium,Excellent,Medium,Fail
2826,6,Male,5,C,38,95,91,90,52,85,5,Yes,Post Graduate,59705,Bus,6.11,Music,No,Average,Medium,No,Regular,None,Yes,High,Good,High,Pass
2827,13,Male,4,A,56,59,48,39,91,72,4,No,Post Graduate,82649,Van,11.23,Sports,Yes,Poor,Low,Yes,Irregular,Minor,No,Medium,Good,High,Pass
2828,5,Male,8,B,60,82,77,84,91,84,5,No,Post Graduate,16366,Bus,15.02,Music,No,Poor,High,No,Irregular,None,No,Medium,Average,Medium,Fail
2829,12,Female,12,C,52,82,62,68,38,83,1,No,Graduate,60201,Bus,12.65,Music,Yes,Average,High,Yes,Regular,Minor,Yes,High,Good,High,Fail
2830,13,Male,3,C,69,90,76,51,69,87,3,Yes,Graduate,33299,Cycle,16.24,Sports,Yes,Average,Low,Yes,Irregular,None,No,Low,Excellent,Medium,Pass
2831,6,Male,10,A,60,79,85,68,56,71,1,No,High School,80633,Bus,18.21,None,Yes,Good,Medium,No,Regular,None,Yes,Low,Excellent,Medium,Pass
2832,15,Male,11,C,42,81,96,78,94,74,1,Yes,Graduate,41302,Walk,19.54,Sports,Yes,Good,High,Yes,Irregular,Minor,Yes,High,Excellent,Low,Fail
2833,6,Male,4,B,90,40,81,50,78,78,6,Yes,Post Graduate,32187,Cycle,15.6,None,No,Good,Low,Yes,Regular,Chronic,Yes,Low,Average,High,Fail
2834,8,Male,7,D,49,56,95,92,69,79,2,Yes,Graduate,68261,Walk,17.15,Sports,No,Average,Medium,Yes,Regular,Chronic,Yes,High,Average,High,Pass
2835,10,Male,9,D,59,38,89,68,41,82,1,No,High School,99153,Van,6.8,Music,No,Good,Medium,Yes,Irregular,Minor,No,Medium,Average,Low,Fail
2836,14,Male,1,C,87,94,50,81,91,66,4,No,Graduate,63269,Cycle,13.07,Music,Yes,Average,High,No,Regular,Chronic,No,High,Average,High,Fail
2837,8,Female,6,D,74,38,96,62,67,90,7,Yes,Graduate,71768,Van,13.74,Music,No,Average,High,Yes,Irregular,None,Yes,High,Good,Medium,Pass
2838,16,Female,9,B,59,82,54,44,99,66,7,No,High School,40691,Van,6.36,Music,No,Good,Low,Yes,Irregular,Minor,No,High,Good,High,Pass
2839,17,Female,5,B,91,94,89,81,96,72,4,No,Post Graduate,10776,Van,12.1,Sports,Yes,Poor,Medium,No,Regular,Chronic,No,Low,Average,Low,Pass
2840,14,Male,1,C,74,39,71,81,49,98,7,Yes,Post Graduate,26998,Bus,19.22,Music,Yes,Poor,Medium,Yes,Irregular,None,Yes,Medium,Average,Low,Fail
2841,9,Female,9,B,96,65,94,44,81,72,6,No,High School,56796,Walk,9.39,Sports,No,Good,Low,No,Regular,Chronic,No,Low,Good,Low,Fail
2842,9,Female,8,D,85,91,63,98,82,96,1,Yes,Post Graduate,49437,Walk,15.63,Music,Yes,Average,Medium,Yes,Regular,Chronic,Yes,Medium,Average,Medium,Fail
2843,7,Female,12,D,85,85,98,50,40,68,5,No,Graduate,13005,Cycle,3.28,Sports,No,Average,Low,Yes,Irregular,Minor,No,Low,Good,High,Pass
2844,12,Female,2,C,77,62,35,89,89,64,2,No,Graduate,45659,Cycle,15.6,None,Yes,Good,Medium,Yes,Irregular,Chronic,No,Medium,Good,Medium,Fail
2845,10,Female,11,A,71,58,37,79,44,74,1,No,High School,25536,Walk,1.7,Music,Yes,Poor,Low,No,Regular,Minor,Yes,High,Excellent,High,Pass
2846,5,Female,12,B,46,68,68,87,86,73,4,Yes,Post Graduate,51725,Bus,12.18,Sports,No,Poor,High,Yes,Regular,None,Yes,High,Average,Medium,Fail
2847,13,Female,6,A,86,71,85,57,72,85,3,Yes,Graduate,94368,Walk,15.63,Sports,Yes,Good,High,Yes,Irregular,None,No,Medium,Average,Medium,Pass
2848,6,Male,10,D,70,99,76,64,92,79,3,No,Post Graduate,78042,Bus,4.07,Dance,No,Average,High,Yes,Regular,Minor,Yes,High,Good,Medium,Fail
2849,14,Male,4,D,92,60,85,90,70,72,7,Yes,Post Graduate,34117,Van,10.12,None,No,Good,High,Yes,Regular,None,No,Low,Average,High,Fail
2850,11,Male,11,A,47,42,40,90,77,74,5,No,High School,78663,Walk,10.27,None,Yes,Average,Medium,Yes,Irregular,Minor,Yes,Medium,Average,Low,Fail
2851,7,Male,7,D,88,61,68,73,49,69,4,No,Post Graduate,16789,Van,8.87,Dance,Yes,Average,Medium,No,Regular,None,No,High,Good,Low,Fail
2852,10,Male,1,A,90,78,35,85,71,91,6,No,High School,18458,Walk,6.16,Dance,No,Average,Low,Yes,Irregular,None,Yes,High,Good,Low,Fail
2853,7,Female,2,D,60,63,74,82,36,80,6,Yes,Post Graduate,84547,Cycle,18.19,Dance,Yes,Poor,High,Yes,Irregular,Minor,No,Medium,Average,Low,Fail
2854,14,Female,7,C,52,68,97,93,35,65,6,No,High School,65464,Walk,1.62,None,Yes,Poor,High,Yes,Regular,None,No,Low,Average,Low,Fail
2855,6,Female,11,D,65,91,42,84,80,61,6,No,High School,18379,Cycle,15.84,Music,No,Good,High,Yes,Regular,None,No,Medium,Good,Low,Fail
2856,6,Male,11,B,52,52,61,54,67,71,6,Yes,High School,47374,Cycle,15.02,None,Yes,Average,High,No,Irregular,Chronic,No,Medium,Average,Medium,Fail
2857,16,Male,12,A,54,50,47,97,57,66,1,No,High School,91499,Van,19.79,Dance,Yes,Average,Medium,No,Regular,None,Yes,Medium,Average,Low,Pass
2858,15,Male,2,D,83,84,57,51,51,72,7,No,Graduate,53158,Cycle,5.65,Music,Yes,Good,Medium,Yes,Irregular,Chronic,No,High,Good,High,Pass
2859,13,Female,10,D,92,50,64,49,57,66,4,Yes,Post Graduate,29828,Walk,7.1,Dance,No,Poor,High,No,Irregular,Chronic,Yes,Medium,Average,Low,Fail
2860,7,Male,12,C,91,47,52,46,96,67,4,Yes,Graduate,31156,Walk,12.85,Sports,No,Average,Medium,Yes,Regular,Chronic,No,Medium,Average,Medium,Fail
2861,8,Male,6,B,64,77,58,74,91,62,1,No,Post Graduate,50275,Walk,9.25,Music,No,Poor,High,Yes,Irregular,Minor,No,Medium,Average,Low,Pass
2862,6,Male,5,C,90,89,51,80,83,91,3,Yes,Post Graduate,69874,Walk,5.27,Music,Yes,Poor,Low,No,Regular,Chronic,No,Medium,Good,Low,Pass
2863,16,Female,12,B,89,94,89,99,75,67,6,Yes,Graduate,42430,Walk,13.06,Sports,Yes,Good,Low,Yes,Irregular,None,No,Low,Average,Low,Fail
2864,12,Female,5,D,83,92,92,61,36,82,2,No,Post Graduate,48897,Bus,6.52,Sports,Yes,Good,High,No,Irregular,Minor,Yes,Medium,Good,Medium,Pass
2865,13,Female,7,B,35,64,35,35,92,69,1,No,High School,46452,Van,3.27,Sports,Yes,Average,Low,No,Irregular,None,Yes,Medium,Average,Low,Fail
2866,10,Female,3,C,86,78,65,88,36,85,2,Yes,Post Graduate,77649,Walk,19.99,Sports,No,Good,High,No,Regular,Minor,Yes,Low,Average,Low,Pass
2867,15,Male,1,D,67,38,43,91,41,71,4,No,Post Graduate,91985,Walk,2.69,Music,No,Poor,Low,No,Irregular,None,No,Medium,Excellent,High,Pass
2868,14,Male,2,C,99,82,82,48,64,84,1,Yes,High School,63330,Van,15.98,Sports,No,Good,High,Yes,Regular,None,No,High,Good,High,Pass
2869,14,Female,4,B,57,36,55,78,38,64,1,Yes,High School,44333,Bus,0.83,Music,Yes,Good,Medium,No,Irregular,None,No,High,Excellent,Medium,Fail
2870,7,Female,1,A,53,63,99,84,46,89,3,No,Post Graduate,27153,Cycle,3.02,None,Yes,Poor,High,No,Regular,Chronic,Yes,High,Average,Low,Pass
2871,11,Female,7,B,97,66,56,71,45,73,4,Yes,Graduate,94117,Cycle,7.01,Sports,Yes,Good,Medium,Yes,Irregular,Minor,No,High,Excellent,High,Fail
2872,17,Male,11,D,80,74,69,95,81,95,4,No,High School,40232,Bus,16.61,None,No,Poor,High,Yes,Regular,None,No,Low,Average,High,Fail
2873,6,Female,9,C,84,41,90,75,59,82,7,Yes,Graduate,69537,Bus,9.04,Music,Yes,Good,Low,No,Irregular,Chronic,No,High,Average,Low,Pass
2874,15,Male,11,D,61,57,81,55,86,96,2,Yes,Graduate,41203,Cycle,17.19,Music,No,Average,Medium,Yes,Irregular,None,Yes,Medium,Average,Low,Pass
2875,16,Female,9,C,83,49,71,52,38,86,7,Yes,Post Graduate,23104,Walk,14.58,None,Yes,Average,Medium,Yes,Regular,Chronic,Yes,Medium,Good,Low,Fail
2876,10,Female,1,D,95,85,40,50,41,85,5,Yes,Post Graduate,87384,Walk,13.76,None,Yes,Poor,High,No,Regular,None,Yes,Medium,Good,Medium,Fail
2877,9,Female,7,D,42,75,94,55,58,64,2,Yes,Graduate,13345,Bus,7.76,None,No,Good,High,Yes,Regular,Minor,Yes,Low,Excellent,Low,Pass
2878,6,Male,3,C,38,72,38,66,86,81,2,No,Post Graduate,37520,Walk,13.7,Sports,No,Poor,Medium,Yes,Irregular,Minor,Yes,Medium,Good,High,Pass
2879,13,Female,11,D,44,69,37,48,85,83,2,Yes,Post Graduate,61937,Bus,15.55,Music,Yes,Poor,Low,Yes,Regular,Chronic,No,High,Average,Low,Pass
2880,9,Female,8,A,39,51,78,88,89,78,5,No,Post Graduate,65449,Bus,6.02,Dance,No,Poor,Medium,No,Irregular,Chronic,No,High,Good,High,Fail
2881,16,Male,7,C,70,37,66,63,47,87,7,Yes,High School,66418,Bus,10.87,Dance,No,Good,Low,No,Irregular,Minor,No,High,Average,Medium,Fail
2882,15,Female,7,A,57,90,55,40,73,78,1,Yes,Graduate,69753,Cycle,3.79,None,Yes,Poor,High,Yes,Regular,None,No,Low,Excellent,Low,Fail
2883,13,Female,1,A,47,95,35,90,52,98,4,Yes,Graduate,47389,Bus,1.16,Sports,No,Good,High,Yes,Irregular,Minor,Yes,Low,Good,Medium,Fail
2884,6,Female,1,B,41,73,73,78,70,72,7,No,Graduate,78680,Bus,19.17,Music,No,Good,High,No,Irregular,None,Yes,Low,Good,High,Fail
2885,9,Male,10,D,48,86,59,87,80,60,4,No,High School,62861,Van,19.0,Music,No,Average,Medium,Yes,Irregular,None,Yes,Medium,Average,Low,Pass
2886,9,Male,8,B,86,50,55,61,66,83,2,No,High School,15800,Walk,19.12,None,No,Poor,Medium,Yes,Regular,None,No,Low,Excellent,Medium,Fail
2887,9,Female,11,A,51,60,88,41,51,80,3,Yes,Post Graduate,27929,Bus,10.63,Sports,Yes,Average,High,Yes,Regular,Chronic,Yes,Low,Excellent,Low,Fail
2888,9,Male,8,B,79,84,43,43,42,72,1,Yes,High School,35480,Bus,5.19,None,No,Good,Medium,Yes,Irregular,None,No,Medium,Average,Low,Fail
2889,14,Female,12,A,90,76,82,74,94,75,5,No,Post Graduate,29434,Cycle,19.05,None,Yes,Good,Medium,Yes,Regular,Minor,No,Low,Good,Low,Pass
2890,13,Female,8,D,89,72,59,53,86,98,3,No,High School,62579,Walk,6.66,Dance,Yes,Average,High,No,Regular,Minor,Yes,Low,Average,High,Pass
2891,15,Male,2,B,81,98,86,70,52,91,3,No,Post Graduate,21089,Van,16.91,None,No,Poor,High,No,Regular,None,Yes,Medium,Average,High,Fail
2892,17,Female,2,D,89,89,36,76,60,66,5,Yes,High School,19565,Walk,14.85,None,Yes,Good,Medium,Yes,Irregular,Minor,Yes,Medium,Excellent,Low,Pass
2893,11,Female,1,C,87,56,56,72,84,83,5,Yes,High School,69625,Cycle,7.03,Music,Yes,Average,High,Yes,Irregular,Chronic,Yes,High,Excellent,Low,Pass
2894,10,Female,10,C,95,62,70,61,91,65,4,No,High School,53615,Cycle,15.58,Dance,No,Poor,Low,Yes,Regular,None,No,High,Excellent,Low,Pass
2895,10,Male,2,A,47,39,83,48,65,74,2,Yes,Graduate,17652,Van,3.89,None,Yes,Average,Low,Yes,Irregular,Minor,Yes,Medium,Average,High,Fail
2896,9,Male,12,A,35,75,88,72,40,82,7,Yes,High School,89687,Cycle,10.49,Music,Yes,Poor,Low,No,Irregular,Minor,No,High,Excellent,High,Fail
2897,8,Female,2,B,94,94,37,46,87,81,7,Yes,Post Graduate,33851,Cycle,0.74,None,Yes,Good,Medium,No,Regular,None,Yes,Low,Excellent,High,Pass
2898,8,Female,2,B,70,73,96,81,48,62,5,No,Graduate,42156,Bus,0.85,Sports,Yes,Average,Medium,Yes,Irregular,Chronic,Yes,High,Average,High,Fail
2899,13,Male,5,C,76,85,98,35,85,65,2,No,High School,10083,Cycle,9.27,Dance,No,Good,High,No,Regular,None,No,Medium,Excellent,Medium,Pass
2900,6,Male,2,C,62,99,87,68,81,89,6,Yes,Graduate,18417,Bus,17.34,Dance,No,Average,High,No,Irregular,Chronic,Yes,Medium,Good,High,Pass
2901,6,Male,1,B,49,47,37,60,82,61,6,No,High School,40717,Van,5.81,Dance,No,Poor,Low,No,Regular,Minor,No,Medium,Average,Medium,Fail
2902,16,Male,9,A,61,55,64,72,36,67,6,Yes,High School,46965,Walk,14.7,Dance,No,Good,Low,No,Regular,Minor,Yes,High,Good,High,Fail
2903,8,Male,8,A,39,99,85,52,87,77,7,Yes,Graduate,62067,Bus,10.19,None,No,Good,High,No,Regular,None,No,Medium,Average,Low,Fail
2904,11,Female,9,B,49,80,46,60,59,88,5,Yes,Post Graduate,64251,Van,10.56,None,No,Average,Medium,No,Irregular,Chronic,Yes,High,Excellent,Medium,Pass
2905,10,Female,2,D,49,73,85,64,59,93,3,No,Graduate,90382,Van,1.63,Sports,No,Poor,Medium,Yes,Regular,None,Yes,High,Average,High,Fail
2906,9,Female,8,D,75,56,96,91,84,73,2,No,Post Graduate,23433,Cycle,4.5,Dance,Yes,Poor,High,Yes,Regular,None,No,High,Excellent,Medium,Pass
2907,9,Male,10,B,77,90,59,91,62,75,4,Yes,High School,53643,Cycle,4.65,Music,Yes,Poor,High,No,Regular,Chronic,Yes,High,Average,Low,Pass
2908,14,Female,4,B,58,66,50,57,96,95,6,No,Graduate,79378,Van,15.96,Dance,Yes,Average,High,Yes,Irregular,None,No,Medium,Good,High,Pass
2909,16,Male,6,A,73,44,52,74,53,76,4,No,Graduate,74522,Van,6.93,Dance,Yes,Poor,Low,Yes,Irregular,Chronic,Yes,High,Excellent,Medium,Pass
2910,15,Male,9,B,49,52,49,40,35,68,5,Yes,Post Graduate,77538,Bus,16.85,Music,Yes,Average,Medium,No,Regular,Minor,Yes,Low,Excellent,Medium,Fail
2911,9,Female,3,C,75,71,91,42,89,84,4,No,Post Graduate,36848,Bus,15.63,None,Yes,Average,High,Yes,Regular,None,No,Medium,Excellent,High,Fail
2912,11,Male,9,B,46,71,77,59,59,67,3,No,Post Graduate,10720,Walk,19.61,Dance,Yes,Average,High,No,Regular,Chronic,Yes,High,Good,High,Fail
2913,11,Male,5,D,74,97,48,41,84,83,4,No,Graduate,34804,Bus,10.18,None,Yes,Good,High,Yes,Irregular,Minor,No,High,Good,High,Fail
2914,5,Male,12,C,88,62,63,35,98,97,5,Yes,Graduate,55169,Van,15.77,Music,Yes,Average,Low,No,Regular,Chronic,Yes,Low,Excellent,Low,Pass
2915,11,Female,3,A,63,70,74,45,70,74,3,Yes,Graduate,86598,Van,1.93,Music,Yes,Poor,High,Yes,Regular,Minor,No,Medium,Average,High,Pass
2916,9,Female,3,B,66,71,78,58,89,80,1,No,Graduate,76479,Cycle,6.99,Sports,No,Good,Low,Yes,Regular,Chronic,Yes,Low,Average,Low,Pass
2917,11,Male,1,D,88,76,90,66,89,94,4,No,High School,60598,Walk,3.96,Dance,Yes,Average,Low,No,Regular,None,No,High,Excellent,Low,Pass
2918,13,Female,5,A,97,82,72,52,64,94,5,No,Post Graduate,36971,Cycle,17.99,Dance,No,Average,High,Yes,Regular,None,Yes,Low,Excellent,High,Fail
2919,5,Male,9,A,39,67,92,91,83,60,3,No,Graduate,16706,Cycle,10.12,Dance,No,Average,High,No,Regular,Chronic,No,High,Average,High,Fail
